[ 4][t 4][1758618412.894650936][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 249, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894653797][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894654989][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11141(11141) of size (480, 240)
[ 3][t 4][1758618412.894656658][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894657850][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894659519][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11142(0)
[ 3][t 4][1758618412.894660472][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894661903][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 290, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894663572][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894664764][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620]] from Server
[ 3][t 4][1758618412.894666194][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620]] as 11256(0)
[ 3][t 4][1758618412.894667625][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11143(0)
[ 3][t 4][1758618412.894668579][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywuwoFqQXGGMPYhK+veitDP], location = [ID = 532583439421970421, access_hash = -6839644218419473620]] from Server
[ 4][t 4][1758618412.894670248][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 162, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894671440][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894672393][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11143(11143) of size (480, 360)
[ 3][t 4][1758618412.894674062][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894676685][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894678115][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11144(0)
[ 3][t 4][1758618412.894679307][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894680738][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 214, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894682168][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894683599][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625]] from Server
[ 3][t 4][1758618412.894685029][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625]] as 11256(0)
[ 3][t 4][1758618412.894686222][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11145(0)
[ 3][t 4][1758618412.894687414][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywF1BC0WR0JUL1KvCfgxNkQ], location = [ID = 532576129387634749, access_hash = 2285748995239661625]] from Server
[ 4][t 4][1758618412.894688844][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 304, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894690513][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894691467][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11145(11145) of size (480, 360)
[ 3][t 4][1758618412.894692659][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894694328][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894695520][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11146(0)
[ 3][t 4][1758618412.894698619][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894700050][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 149, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894701480][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894702911][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326]] from Server
[ 3][t 4][1758618412.894704341][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326]] as 11256(0)
[ 3][t 4][1758618412.894705772][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11147(0)
[ 3][t 4][1758618412.894706726][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyw6glMaTA8SrAfttGgmMuHh], location = [ID = 532579217469120411, access_hash = 1587142757273452326]] from Server
[ 4][t 4][1758618412.894708395][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 292, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894709587][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894710779][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11147(11147) of size (480, 332)
[ 3][t 4][1758618412.894712209][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894713640][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894715070][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11148(0)
[ 3][t 4][1758618412.894716024][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894717454][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 168, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894720077][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894721746][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620]] from Server
[ 3][t 4][1758618412.894722938][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620]] as 11256(0)
[ 3][t 4][1758618412.894724369][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11149(0)
[ 3][t 4][1758618412.894725561][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyzquAFFrR56z6WM5SibsYAO], location = [ID = 532584027832492222, access_hash = 7519287233372988620]] from Server
[ 4][t 4][1758618412.894726991][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 146, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894728183][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894729375][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11149(11149) of size (480, 270)
[ 3][t 4][1758618412.894730806][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894732236][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894733667][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11150(0)
[ 3][t 4][1758618412.894734621][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894736289][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 173, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894737482][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894739151][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378]] from Server
[ 3][t 4][1758618412.894741535][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378]] as 11256(0)
[ 3][t 4][1758618412.894743204][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11151(0)
[ 3][t 4][1758618412.894744157][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYywTVbzAtr6finbrx5qf0t7L], location = [ID = 532583362112554184, access_hash = -5876209946470378]] from Server
[ 4][t 4][1758618412.894745826][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 314, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894747018][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894748210][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11151(11151) of size (480, 504)
[ 3][t 4][1758618412.894749641][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894751071][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894752264][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11152(0)
[ 3][t 4][1758618412.894753694][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894755125][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 263, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894756555][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894757747][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007]] from Server
[ 3][t 4][1758618412.894759178][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007]] as 11256(0)
[ 3][t 4][1758618412.894760608][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11153(0)
[ 3][t 4][1758618412.894761562][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyClvLouFJH/CYNEjCNwa0Z], location = [ID = 532580329865648660, access_hash = 6688909545239515007]] from Server
[ 4][t 4][1758618412.894764184][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 242, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894765615][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894767045][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11153(11153) of size (480, 270)
[ 3][t 4][1758618412.894768238][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894769668][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894771099][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11154(0)
[ 3][t 4][1758618412.894772052][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 4][t 4][1758618412.894773721][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 92, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894775152][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894776344][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328]] from Server
[ 3][t 4][1758618412.894777774][FileManager.cpp:1789][#1][!Td]	Register [Animation, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328]] as 11256(0)
[ 3][t 4][1758618412.894779205][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11155(0)
[ 3][t 4][1758618412.894780158][FileManager.cpp:2051][#1][!Td]	Choose between [Animation, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328]] from Binlog and [Animation, DcId{4}, [file_reference:AGjSYyyXKYtAkRCLONGL2dVoX7PE], location = [ID = 532582979860471511, access_hash = 6293163339669151328]] from Server
[ 4][t 4][1758618412.894781589][FileManager.cpp:2301][#1][!Td]	Have x_node->pmc_id_ = 0, y_node->pmc_id_ = 58, x_node_size = 1, y_node_size = 1, node_i = 1, local_i = 2, remote_i = 2, generate_i = 2, size_i = 2, remote_name_i = 1, url_i = 1, owner_i = 2, encryption_key_i = 2, main_file_id_i = 1, trusted_by_source = 1, x_source = Binlog, y_source = Server
[ 4][t 4][1758618412.894783020][FileManager.cpp:1643][#1][!Td]	Forget file 11256(0)
[ 3][t 4][1758618412.894784212][AnimationsManager.cpp:172][#1][!Td]	Ignore animation 11155(11155) of size (480, 384)
[ 3][t 4][1758618412.894786596][FileManager.cpp:2051][#1][!Td]	Choose between [Thumbnail, DcId{4}, [file_reference:AGjSYyz+Q47ft5tCJ0csJpWapMri], location = [ID = 532583095824588697, access_hash = 3700305128841703429, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Binlog and [Thumbnail, DcId{4}, [file_reference:AGjSYyz+Q47ft5tCJ0csJpWapMri], location = [ID = 532583095824588697, access_hash = 3700305128841703429, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] from Server
[ 3][t 4][1758618412.894788265][FileManager.cpp:1789][#1][!Td]	Register [Thumbnail, DcId{4}, [file_reference:AGjSYyz+Q47ft5tCJ0csJpWapMri], location = [ID = 532583095824588697, access_hash = 3700305128841703429, PhotoSizeSourceThumbnail[Thumbnail, type = s]]] as 11256(0)
[ 3][t 4][1758618412.894789457][FileManager.cpp:2219][#1][!Td]	Merge new file 11256(0) and old file 11156(0)
